FECHA,LINEA,ENSAMBLE,CATEGORIA,SUBCATEGORIA,HORA INICIO,HORA FINAL,TIEMPO TOTAL,REEMPLAZO DE PARTES DAÑADAS,ESPERANDO PARTES DE REEMPLAZO,TPM,ATENDIENDO SOPORTE,VALIDACIÓN / VERIFICACIÓN DE AJUSTES,AJUSTANDO Y ENVIANDO PROGRAMA,DEPURANDO NUEVO PROCESO,CAMBIO DE LÍNEA,PROGRAMA NO DISPONIBLE,MAQUINA LENTA,ROUTING INCORRECTO / NO ACTUALIZADO,RECUPERANDO COMPONENTES,FALLA ELÉCTRICA DEL PROBADOR,DEPURANDO EQUIPO o PROGRAMA,FALLA MECÁNICA DEL PROBADOR,SOLICITUD Y MONTADO DE MATERIAL PRODUCCION,SURTIDO DE ALMACÉN,AUDITORÍA Y LIBERACIÓN CALIDAD,MATERIAL EQUIVOCADO (CARRUSEL),ESPERANDO MATERIAL DE AVNET,DISCREPANCIA DE MATERIAL,KIT NO A TIEMPO POR CAPACIDAD DE KITEO,PERSONAL INSUFICIENTE,ROLLO EXTRAVIADO (MATERIALES),ROLLO EXTRAVIADO (PRODUCCION),CONTANDO MATERIAL MONTADO EN MAQUINA,DISCREPANCIA o MAL BALANCE,TRASLAPE DE TURNO,JUNTA INICIAL,EJERCICIOS DE ESTIRAMIENTO,DESPEJE DE LINEA (CIERRE DE TURNO),FALLA DE EQUIPOS,BOM COMPLEJO / GRANDE,MATERIAL PERDIDO / KIT INCOMPLETO,NO PLAN,BALANCEO DE LINEAS,ENTRENAMIENTOS,PERSONAL CUBRIENDO LINEA,MAQUINA PREVIA LENTA/CAIDA,MAQUINA SIGUIENTE LENTA/CAIDA,ROLLO MAL MONTADO EN FEEDER,FEEDER S / ESCANEAR,PCBs BLOQUEADOS INCORRECTAMENTE,SETUP DE MAQUINA INCORRECTO,RECUPERANDO COMPONENTE,CORTANDO ROLLO (S) POR INVENTARIO JUSTO,CAMBIOS DE ROLLOS EN MAQUINA,HACIENDO EMPATE,KIT NO A TIEMPO POR CAPACIDAD DE MONTADO,CARROS DE MONTADO INSUFICIENTES,FEEDERS INSUFICIENTES,SORTEO E INSPECCION DE PRODUCTO,MATERIA PRIMA CON DEFECTO DE PROVEEDOR,FALTA DE MATERIAL (DETENIDO QC INSPECCION),CAMBIO DE PROGRAMA (PRIORIDADES),ERROR EN PLAN DE PRODUCCION,LUZ,AGUA,SISTEMA DE EXTRACCION,AIRE COMPRIMIDO,SUMINISTRO VAC (COMUN / UPS),SIMULACROS,EVACUACION POR ALARMA,CONATOS,SYTELINE CAIDO,SISTEMA DE CRs NO DISPONIBLE,IMPRESORA NO DISPONIBLE,PC (s) TRABADA (s),ACTUALIZACIONES AUTOMATICAS,CURSOS DE CAPACITACION,JUNTAS INFORMATIVAS,BLOQUEADOS PCBs con DEFECTO,REEMPALZO DE PAPEL EN DEK,INGENIERIA,MATERIALES,PRODUCCION,CALIDAD,CONTROL DE PRODUCCION,MANTENIMIENTO,SISTEMAS,OTROS
6/3/2024,2,003-29867-BT,INGENIERIA,ESPERANDO TÉCNICO,11:00:00 AM,12:00:00 PM,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),7:00:00 AM,8:00:00 AM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),7:00:00 AM,8:00:00 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),7:00:00 AM,8:00:00 AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,ARRANQUE DE TURNO,7:00:00 AM,8:00:00 AM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,ESPERANDO TÉCNICO,7:00:00 AM,8:00:00 AM,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,ESPERANDO TÉCNICO,8:00:00 AM,9:00:00 AM,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,REEMPLAZO DE ROLLOS,8:00:00 AM,9:00:00 AM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,REEMPLAZO DE ROLLOS,9:00:00 AM,10:00:00 AM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,ESPERANDO TÉCNICO,9:00:00 AM,10:00:00 AM,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),10:00:00 AM,11:00:00 AM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),10:00:00 AM,11:00:00 AM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),10:00:00 AM,11:00:00 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,RECURSOS DE PERSONAL,10:00:00 AM,11:00:00 AM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,RECURSOS DE PERSONAL,11:00:00 AM,12:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,ERROR DE OPERACION,11:00:00 AM,12:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),11:00:00 AM,12:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),11:00:00 AM,12:00:00 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),11:00:00 AM,12:00:00 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,ERROR DE OPERACION,11:00:00 AM,12:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,3,003-28574-DD,PRODUCCION,RECURSOS DE PERSONAL,11:00:00 AM,12:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,4,003-30071-BT,PRODUCCION,REEMPLAZO DE ROLLOS,7:00:00 AM,8:00:00 AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6/3/2024,4,003-30071-BT,PRODUCCION,ARRANQUE DE TURNO,7:00:00 AM,8:00:00 AM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),7:00:00 AM,8:00:00 AM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),8:00:00 AM,9:00:00 AM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,REABASTO POR MATERIAL INSUFICIENTE (USI),8:00:00 AM,9:00:00 AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,PRODUCCION,CAMBIO DE MODELO,8:00:00 AM,9:00:00 AM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,ESPERANDO TÉCNICO,8:00:00 AM,9:00:00 AM,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,ESPERANDO TÉCNICO,9:00:00 AM,10:00:00 AM,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,ESPERANDO TÉCNICO,10:00:00 AM,11:00:00 AM,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,INGENIERIA,ESPERANDO TÉCNICO,11:00:00 AM,12:00:00 PM,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
6/3/2024,4,003-30071-BT,PRODUCCION,REEMPLAZO DE ROLLOS,11:00:00 AM,12:00:00 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6/3/2024,5,003-21541-BT,PRODUCCION,ARRANQUE DE TURNO,7:00:00 AM,8:00:00 AM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6/3/2024,5,003-21541-BT,INGENIERIA,ESPERANDO TÉCNICO,8:00:00 AM,9:00:00 AM,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
6/3/2024,5,003-21541-BT,PRODUCCION,REEMPLAZO DE ROLLOS,9:00:00 AM,10:00:00 AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6/3/2024,5,003-21541-BT,PRODUCCION,REEMPLAZO DE ROLLOS,10:00:00 AM,11:00:00 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6/3/2024,5,003-21541-BT,PRODUCCION,REEMPLAZO DE ROLLOS,11:00:00 AM,12:00:00 PM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6/3/2024,5,003-21541-BT,PRODUCCION,REEMPLAZO DE ROLLOS,12:00:00 PM,1:00:00 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6/3/2024,4,003-30071-TP,PRODUCCION,REEMPLAZO DE ROLLOS,12:00:00 PM,1:00:00 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6/3/2024,4,003-30071-TP,PRODUCCION,REEMPLAZO DE ROLLOS,1:00:00 PM,12:00:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6/3/2024,4,003-21876-TP,PRODUCCION,CAMBIO DE MODELO,2:00:00 PM,3:00:00 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
6/3/2024,4,003-21876-TP,INGENIERIA,ESPERANDO TÉCNICO,2:00:00 PM,3:00:00 PM,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
6/3/2024,5,21541-BT,PRODUCCION,REEMPLAZO DE ROLLOS,2:00:00 PM,3:00:00 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
6/3/2024,3,003-29867-TP,PRODUCCION,CAMBIO DE MODELO,12:00:00 PM,1:00:00 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
6/3/2024,3,003-29867-TP,INGENIERIA,ESPERANDO TÉCNICO,2:00:00 PM,3:00:00 PM,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
6/3/2024,3,003-29867-TP,INGENIERIA,ESPERANDO TÉCNICO,2:00:00 PM,3:00:00 PM,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
6/3/2024,2,003-29867-BT,PRODUCCION,RECURSOS DE PERSONAL,2:00:00 PM,3:00:00 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6/3/2024,2,003-29867-BT,INGENIERIA,ESPERANDO TÉCNICO,1:00:00 PM,2:00:00 PM,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
6/3/2024,2,003-29867-BT,INGENIERIA,ESPERANDO TÉCNICO,2:00:00 PM,3:00:00 PM,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
6/3/2024,2,003-29867-BT,INGENIERIA,ESPERANDO TÉCNICO,3:00:00 PM,4:00:00 PM,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
6/3/2024,2,003-29867-BT,PRODUCCION,REEMPLAZO DE ROLLOS,3:00:00 PM,4:00:00 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
6/3/2024,2,003-29867-BT,PRODUCCION,REEMPLAZO DE ROLLOS,4:00:00 PM,5:00:00 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6/3/2024,2,003-29867-BT,INGENIERIA,ESPERANDO TÉCNICO,4:00:00 PM,5:00:00 PM,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
6/3/2024,3,003-29867-TP,INGENIERIA,ESPERANDO TÉCNICO,2:00:00 PM,3:00:00 PM,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
6/3/2024,3,003-29867-TP,PRODUCCION,REEMPLAZO DE ROLLOS,3:00:00 PM,4:00:00 PM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
